BatchNumber,MachineNumber,ProductCode,TimeStarted,TimeStopped,NumberProduced,NumberRejected
5124,4,42,2010-09-01 09:26:00,2010-09-01 14:41:00,1803,19
5124,5,46,2010-09-01 09:26:00,2010-09-01 11:36:00,744,7
5125,6,19,2010-09-01 09:39:00,2010-09-01 11:49:00,1394,14
5126,1,19,2010-09-02 09:39:00,2010-09-02 16:44:00,4558,48
5126,2,26,2010-09-02 08:13:00,2010-09-02 15:18:00,6683,71
5126,3,58,2010-09-02 08:27:00,2010-09-02 14:22:00,2032,21
5127,4,44,2010-09-02 08:27:00,2010-09-02 12:07:00,1259,13
5127,5,43,2010-09-02 08:34:00,2010-09-02 12:14:00,1259,13
5128,6,17,2010-09-02 08:34:00,2010-09-02 12:09:00,2306,24
5129,1,17,2010-09-03 08:54:00,2010-09-03 10:19:00,911,9
5129,2,27,2010-09-03 08:54:00,2010-09-03 09:09:00,235,2
5129,3,58,2010-09-03 09:08:00,2010-09-03 09:23:00,85,0
5130,4,45,2010-09-03 09:08:00,2010-09-03 16:33:00,2548,27
5130,5,49,2010-09-03 09:21:00,2010-09-03 16:46:00,2548,27
5131,6,21,2010-09-03 09:21:00,2010-09-03 15:41:00,4076,43
5132,1,21,2010-09-06 09:36:00,2010-09-06 13:36:00,2574,27
5132,2,26,2010-09-06 09:36:00,2010-09-06 15:06:00,5190,55
5132,3,57,2010-09-06 08:11:00,2010-09-06 13:41:00,1890,20
5133,4,44,2010-09-06 08:11:00,2010-09-06 12:36:00,1518,16
5133,5,43,2010-09-06 08:24:00,2010-09-06 11:39:00,1117,11
5134,6,16,2010-09-06 08:37:00,2010-09-06 11:52:00,2092,22
5135,1,16,2010-09-07 08:37:00,2010-09-07 10:42:00,1341,14
5135,2,25,2010-09-07 08:51:00,2010-09-07 09:51:00,943,10
5135,3,57,2010-09-07 08:51:00,2010-09-07 09:51:00,343,3
5136,4,43,2010-09-07 09:05:00,2010-09-07 17:15:00,2807,30
5136,5,47,2010-09-07 09:05:00,2010-09-07 17:15:00,2807,30
5137,6,2,2010-09-07 09:18:00,2010-09-07 16:18:00,4506,48
5138,1,2,2010-09-08 09:18:00,2010-09-08 15:13:00,3809,40
5138,2,32,2010-09-08 09:32:00,2010-09-08 15:27:00,5584,59
5138,3,37,2010-09-08 09:32:00,2010-09-08 14:17:00,1633,17
5139,4,55,2010-09-08 08:06:00,2010-09-08 12:51:00,1633,17
5139,5,41,2010-09-08 08:06:00,2010-09-08 11:41:00,1232,13
5140,6,14,2010-09-08 08:19:00,2010-09-08 12:44:00,2843,30
5141,1,14,2010-09-09 08:19:00,2010-09-09 12:44:00,2843,30
5141,2,32,2010-09-09 08:33:00,2010-09-09 09:53:00,1258,13
5141,3,36,2010-09-09 08:33:00,2010-09-09 08:43:00,57,0
5142,4,54,2010-09-09 08:47:00,2010-09-09 08:57:00,57,0
5142,5,58,2010-09-09 08:47:00,2010-09-09 16:12:00,2550,27
5143,6,17,2010-09-09 08:06:00,2010-09-09 15:31:00,4775,51
5144,1,17,2010-09-10 08:06:00,2010-09-10 14:21:00,4024,43
5144,2,26,2010-09-10 09:14:00,2010-09-10 14:19:00,4798,51
5144,3,57,2010-09-10 09:14:00,2010-09-10 14:19:00,1748,18
5145,4,44,2010-09-10 09:28:00,2010-09-10 13:28:00,1375,14
5145,5,43,2010-09-10 08:01:00,2010-09-10 12:01:00,1426,15
5146,6,16,2010-09-10 08:01:00,2010-09-10 15:46:00,5088,54
5147,1,16,2010-09-13 09:23:00,2010-09-13 17:28:00,5196,55
5147,2,25,2010-09-13 09:23:00,2010-09-13 16:23:00,6600,70
5147,3,43,2010-09-13 09:37:00,2010-09-13 16:37:00,2400,25
5148,4,47,2010-09-13 08:11:00,2010-09-13 08:46:00,200,2
5148,5,34,2010-09-13 08:11:00,2010-09-13 08:46:00,200,2
5149,6,2,2010-09-13 08:24:00,2010-09-13 13:04:00,3000,32
5150,1,2,2010-09-14 08:24:00,2010-09-14 11:59:00,2303,24
5150,2,32,2010-09-14 08:38:00,2010-09-14 12:13:00,3378,36
5150,3,37,2010-09-14 08:38:00,2010-09-14 11:03:00,828,8
5151,4,55,2010-09-14 08:52:00,2010-09-14 11:17:00,828,8
5151,5,41,2010-09-14 08:52:00,2010-09-14 10:07:00,428,4
5152,6,14,2010-09-14 09:05:00,2010-09-14 09:15:00,107,1
5153,1,14,2010-09-15 09:05:00,2010-09-15 09:15:00,107,1
5153,2,32,2010-09-15 09:19:00,2010-09-15 16:39:00,6915,74
5153,3,36,2010-09-15 09:19:00,2010-09-15 15:29:00,2115,22
5154,4,54,2010-09-15 09:33:00,2010-09-15 15:43:00,2115,22
5154,5,58,2010-09-15 09:33:00,2010-09-15 14:38:00,1743,18
5155,6,17,2010-09-15 08:06:00,2010-09-15 13:11:00,3268,35
5156,1,17,2010-09-16 08:06:00,2010-09-16 12:01:00,2518,26
5156,2,26,2010-09-16 08:52:00,2010-09-16 11:37:00,2593,27
5156,3,57,2010-09-16 08:52:00,2010-09-16 11:37:00,943,10
5157,4,44,2010-09-16 08:34:00,2010-09-16 09:34:00,343,3
5157,5,43,2010-09-16 08:47:00,2010-09-16 13:57:00,1772,18
5158,6,16,2010-09-16 08:47:00,2010-09-16 13:57:00,3322,35
5159,1,16,2010-09-17 09:01:00,2010-09-17 13:01:00,2572,27
5159,2,25,2010-09-17 09:01:00,2010-09-17 13:01:00,3772,40
5159,3,57,2010-09-17 09:15:00,2010-09-17 12:05:00,972,10
5160,4,47,2010-09-17 09:15:00,2010-09-17 11:00:00,600,6
5160,5,34,2010-09-17 09:28:00,2010-09-17 11:13:00,600,6
5161,6,2,2010-09-17 09:28:00,2010-09-17 10:03:00,375,4
5162,1,2,2010-09-20 08:47:00,2010-09-20 13:22:00,2947,31
5162,2,32,2010-09-20 08:47:00,2010-09-20 13:22:00,4323,46
5162,3,37,2010-09-20 09:24:00,2010-09-20 12:54:00,1201,12
5163,4,52,2010-09-20 09:38:00,2010-09-20 11:58:00,800,8
5163,5,38,2010-09-20 09:38:00,2010-09-20 11:58:00,800,8
5164,6,11,2010-09-20 08:11:00,2010-09-20 09:21:00,750,8
5165,1,11,2010-09-21 08:11:00,2010-09-21 08:16:00,53,0
5165,2,27,2010-09-21 08:25:00,2010-09-21 08:30:00,78,0
5165,3,58,2010-09-21 08:25:00,2010-09-21 15:40:00,2488,26
5166,4,45,2010-09-21 08:39:00,2010-09-21 15:54:00,2488,26
5166,5,49,2010-09-21 08:39:00,2010-09-21 14:44:00,2088,22
5167,6,21,2010-09-21 08:52:00,2010-09-21 14:22:00,3538,37
5168,1,21,2010-09-22 08:52:00,2010-09-22 14:22:00,3538,37
5168,2,26,2010-09-22 09:06:00,2010-09-22 12:56:00,3616,38
5168,3,57,2010-09-22 09:06:00,2010-09-22 12:56:00,1316,14
5169,4,44,2010-09-22 09:38:00,2010-09-22 12:18:00,915,9
5169,5,43,2010-09-22 09:38:00,2010-09-22 11:13:00,543,5
5170,6,16,2010-09-22 09:33:00,2010-09-22 11:08:00,1018,10
5171,1,16,2010-09-23 08:07:00,2010-09-23 08:32:00,268,2
5171,2,26,2010-09-23 08:07:00,2010-09-23 15:42:00,7153,76
5171,3,58,2010-09-23 08:21:00,2010-09-23 15:56:00,2603,27
5172,4,44,2010-09-23 08:21:00,2010-09-23 14:51:00,2232,23
5172,5,47,2010-09-23 08:34:00,2010-09-23 15:04:00,2232,23
5173,6,12,2010-09-23 08:34:00,2010-09-23 13:54:00,3431,36
5174,1,12,2010-09-24 08:48:00,2010-09-24 10:03:00,804,8
5174,2,24,2010-09-24 08:48:00,2010-09-24 10:03:00,1179,12
5174,3,42,2010-09-24 09:02:00,2010-09-24 09:22:00,114,1
5175,4,46,2010-09-24 09:02:00,2010-09-24 09:22:00,114,1
5175,5,33,2010-09-24 09:15:00,2010-09-24 16:40:00,2547,27
5176,6,19,2010-09-24 09:15:00,2010-09-24 15:35:00,4075,43
5177,1,19,2010-09-27 08:57:00,2010-09-27 16:47:00,5041,54
5177,2,28,2010-09-27 09:11:00,2010-09-27 15:56:00,6369,68
5177,3,59,2010-09-27 09:11:00,2010-09-27 14:46:00,1918,20
5178,4,46,2010-09-27 09:25:00,2010-09-27 15:00:00,1918,20
5178,5,36,2010-09-27 09:25:00,2010-09-27 13:50:00,1517,16
5179,6,23,2010-09-27 09:38:00,2010-09-27 14:03:00,2842,30
5180,1,23,2010-09-28 09:38:00,2010-09-28 17:28:00,5041,54
5180,2,27,2010-09-28 08:12:00,2010-09-28 10:22:00,2044,21
5180,3,59,2010-09-28 08:12:00,2010-09-28 10:22:00,744,7
5181,4,45,2010-09-28 08:26:00,2010-09-28 09:26:00,343,3
5181,5,49,2010-09-28 08:26:00,2010-09-28 09:26:00,343,3
5182,6,22,2010-09-28 08:39:00,2010-09-28 16:54:00,5310,56
5183,1,22,2010-09-29 08:39:00,2010-09-29 15:44:00,4559,48
5183,2,26,2010-09-29 08:53:00,2010-09-29 15:58:00,6684,71
5183,3,58,2010-09-29 09:07:00,2010-09-29 15:02:00,2033,21
5184,4,44,2010-09-29 09:07:00,2010-09-29 13:57:00,1661,17
5184,5,47,2010-09-29 09:28:00,2010-09-29 14:18:00,1661,17
5185,6,12,2010-09-29 09:28:00,2010-09-29 13:08:00,2360,25
5186,1,12,2010-09-30 09:34:00,2010-09-30 13:14:00,2360,25
5186,2,24,2010-09-30 09:34:00,2010-09-30 13:09:00,3381,36
5186,3,48,2010-09-30 08:08:00,2010-09-30 09:33:00,486,5
5187,4,51,2010-09-30 08:21:00,2010-09-30 09:46:00,486,5
5187,5,37,2010-09-30 08:21:00,2010-09-30 08:36:00,85,0
5188,6,23,2010-09-30 08:35:00,2010-09-30 16:00:00,4774,51
5189,1,23,2010-10-01 08:35:00,2010-10-01 16:00:00,4774,51
5189,2,28,2010-10-01 08:49:00,2010-10-01 15:09:00,5977,64
5189,3,59,2010-10-01 08:49:00,2010-10-01 13:59:00,1776,19
5190,4,46,2010-10-01 09:02:00,2010-10-01 14:12:00,1776,19
5190,5,36,2010-10-01 09:02:00,2010-10-01 13:02:00,1375,14
5191,6,9,2010-10-01 09:16:00,2010-10-01 12:11:00,1877,20
5192,1,9,2010-10-04 08:45:00,2010-10-04 10:50:00,1341,14
5192,2,27,2010-10-04 08:58:00,2010-10-04 17:08:00,7708,82
5192,3,59,2010-10-04 09:12:00,2010-10-04 17:22:00,2808,30
5193,4,45,2010-10-04 09:12:00,2010-10-04 16:12:00,2407,25
5193,5,49,2010-10-04 09:26:00,2010-10-04 15:21:00,2034,21
5194,6,22,2010-10-04 09:26:00,2010-10-04 14:11:00,3058,32
5195,1,22,2010-10-05 09:39:00,2010-10-05 14:24:00,3118,33
5195,2,26,2010-10-05 09:39:00,2010-10-05 13:14:00,3427,36
5195,3,46,2010-10-05 08:13:00,2010-10-05 15:23:00,2456,26
5196,4,49,2010-10-05 08:13:00,2010-10-05 14:13:00,2056,22
5196,5,53,2010-10-05 08:27:00,2010-10-05 13:17:00,1657,17
5197,6,12,2010-10-05 08:27:00,2010-10-05 13:17:00,3107,33
5198,1,12,2010-10-06 08:34:00,2010-10-06 12:19:00,2410,25
5198,2,25,2010-10-06 08:54:00,2010-10-06 11:29:00,2435,26
5198,3,57,2010-10-06 08:54:00,2010-10-06 10:19:00,485,5
5199,4,43,2010-10-06 09:08:00,2010-10-06 10:33:00,485,5
5199,5,53,2010-10-06 09:08:00,2010-10-06 09:28:00,114,1
5200,6,16,2010-10-06 09:21:00,2010-10-06 16:46:00,4768,51
5201,1,16,2010-10-07 09:21:00,2010-10-07 15:41:00,4071,43
5201,2,25,2010-10-07 09:35:00,2010-10-07 14:50:00,4950,53
5201,3,43,2010-10-07 09:35:00,2010-10-07 14:50:00,1800,19
5202,4,47,2010-10-07 08:53:00,2010-10-07 12:58:00,1400,15
5202,5,33,2010-10-07 09:06:00,2010-10-07 12:01:00,1000,10
5203,6,12,2010-10-07 09:06:00,2010-10-07 10:51:00,1125,12
5204,1,12,2010-10-08 09:38:00,2010-10-08 11:23:00,1125,12
5204,2,24,2010-10-08 09:38:00,2010-10-08 10:18:00,628,6
5204,3,55,2010-10-08 08:03:00,2010-10-08 12:28:00,1514,16
5205,4,42,2010-10-08 08:03:00,2010-10-08 11:18:00,1114,11
5205,5,46,2010-10-08 08:24:00,2010-10-08 10:34:00,743,7
5206,6,19,2010-10-08 08:24:00,2010-10-08 10:34:00,1393,14
5207,1,19,2010-10-11 08:22:00,2010-10-11 09:42:00,857,9
5207,2,26,2010-10-11 08:22:00,2010-10-11 08:37:00,235,2
5207,3,58,2010-10-11 08:36:00,2010-10-11 16:01:00,2544,27
5208,4,44,2010-10-11 08:36:00,2010-10-11 16:01:00,2544,27
5208,5,43,2010-10-11 09:15:00,2010-10-11 15:30:00,2144,23
5209,6,17,2010-10-11 09:03:00,2010-10-11 15:18:00,4019,43
5210,1,17,2010-10-12 09:03:00,2010-10-12 14:13:00,3322,35
5210,2,25,2010-10-12 09:17:00,2010-10-12 13:17:00,3772,40
5210,3,57,2010-10-12 09:17:00,2010-10-12 13:17:00,1372,14
5211,4,43,2010-10-12 09:31:00,2010-10-12 12:21:00,972,10
5211,5,53,2010-10-12 09:31:00,2010-10-12 11:16:00,600,6
5212,6,16,2010-10-12 08:04:00,2010-10-12 09:49:00,1125,12
5213,1,16,2010-10-13 08:04:00,2010-10-13 08:39:00,375,4
5213,2,25,2010-10-13 08:18:00,2010-10-13 08:53:00,550,5
5213,3,43,2010-10-13 08:18:00,2010-10-13 16:03:00,2659,28
5214,4,47,2010-10-13 08:32:00,2010-10-13 12:32:00,1372,14
5214,5,33,2010-10-13 08:45:00,2010-10-13 14:15:00,1887,20
5215,6,12,2010-10-13 08:45:00,2010-10-13 14:15:00,3537,37
5216,1,12,2010-10-14 08:59:00,2010-10-14 13:19:00,2787,29
5216,2,24,2010-10-14 08:59:00,2010-10-14 12:14:00,3065,32
5216,3,55,2010-10-14 09:13:00,2010-10-14 12:28:00,1115,11
5217,4,42,2010-10-14 09:26:00,2010-10-14 11:31:00,715,7
5217,5,46,2010-10-14 09:26:00,2010-10-14 10:21:00,314,3
5218,6,19,2010-10-14 08:27:00,2010-10-14 09:22:00,589,6
5219,1,19,2010-10-15 08:27:00,2010-10-15 16:37:00,5253,56
5219,2,32,2010-10-15 08:14:00,2010-10-15 15:14:00,6602,70
5219,3,37,2010-10-15 08:27:00,2010-10-15 16:32:00,2774,29
5220,4,55,2010-10-15 08:27:00,2010-10-15 16:32:00,2774,29
5220,5,41,2010-10-15 08:41:00,2010-10-15 13:26:00,1630,17
5221,6,14,2010-10-15 08:41:00,2010-10-15 13:26:00,3055,32
5222,1,14,2010-10-18 08:23:00,2010-10-18 11:13:00,1822,19
5222,2,32,2010-10-18 08:37:00,2010-10-18 08:47:00,157,1
5222,3,36,2010-10-18 08:37:00,2010-10-18 16:42:00,2775,29
5223,4,54,2010-10-18 09:05:00,2010-10-18 15:25:00,2174,23
5223,5,58,2010-10-18 09:05:00,2010-10-18 15:25:00,2174,23
5224,6,17,2010-10-18 09:04:00,2010-10-18 12:54:00,2466,26
5225,1,17,2010-10-19 09:04:00,2010-10-19 11:44:00,1715,18
5225,2,26,2010-10-19 09:18:00,2010-10-19 10:53:00,1493,16
5225,3,57,2010-10-19 09:18:00,2010-10-19 09:43:00,143,1
5226,4,44,2010-10-19 09:31:00,2010-10-19 17:06:00,2604,27
5226,5,43,2010-10-19 08:05:00,2010-10-19 15:40:00,2604,27
5227,6,16,2010-10-19 08:05:00,2010-10-19 14:35:00,4182,44
5228,1,16,2010-10-20 08:19:00,2010-10-20 13:39:00,3431,36
5228,2,25,2010-10-20 08:19:00,2010-10-20 10:24:00,1965,21
5228,3,57,2010-10-20 08:32:00,2010-10-20 11:37:00,1059,11
5229,4,43,2010-10-20 08:32:00,2010-10-20 10:27:00,658,7
5229,5,47,2010-10-20 08:46:00,2010-10-20 10:41:00,658,7
5230,6,2,2010-10-20 08:46:00,2010-10-20 09:31:00,482,5
5231,1,2,2010-10-21 08:16:00,2010-10-21 16:16:00,5148,55
5231,2,32,2010-10-21 08:16:00,2010-10-21 15:06:00,6447,69
5231,3,37,2010-10-21 09:13:00,2010-10-21 14:53:00,1946,20
5232,4,55,2010-10-21 09:13:00,2010-10-21 13:48:00,1574,16
5232,5,41,2010-10-21 09:27:00,2010-10-21 14:02:00,1574,16
5233,6,14,2010-10-21 09:27:00,2010-10-21 15:32:00,3914,41
5234,1,14,2010-10-22 08:01:00,2010-10-22 10:41:00,1716,18
5234,2,32,2010-10-22 08:01:00,2010-10-22 09:31:00,1415,15
5234,3,36,2010-10-22 08:14:00,2010-10-22 15:49:00,2605,27
5235,4,54,2010-10-22 08:14:00,2010-10-22 14:39:00,2204,23
5235,5,58,2010-10-22 08:28:00,2010-10-22 14:53:00,2204,23
5236,6,17,2010-10-22 08:42:00,2010-10-22 13:57:00,3378,36
5237,1,17,2010-10-25 08:47:00,2010-10-25 13:17:00,2896,31
5237,2,26,2010-10-25 09:01:00,2010-10-25 16:01:00,6605,70
5237,3,57,2010-10-25 09:01:00,2010-10-25 16:01:00,2405,25
5238,4,44,2010-10-25 09:14:00,2010-10-25 11:29:00,773,8
5238,5,43,2010-10-25 09:14:00,2010-10-25 10:19:00,372,3
5239,6,16,2010-10-25 09:28:00,2010-10-25 10:33:00,697,7
5240,1,16,2010-10-26 09:28:00,2010-10-26 17:43:00,5310,56
5240,2,25,2010-10-26 08:02:00,2010-10-26 15:12:00,6763,72
5240,3,57,2010-10-26 08:02:00,2010-10-26 15:12:00,2463,26
5241,4,43,2010-10-26 08:15:00,2010-10-26 14:15:00,2062,22
5241,5,47,2010-10-26 08:15:00,2010-10-26 14:15:00,2062,22
5242,6,2,2010-10-26 08:29:00,2010-10-26 13:19:00,3111,33
5243,1,2,2010-10-27 08:29:00,2010-10-27 12:14:00,2414,25
5243,2,32,2010-10-27 08:43:00,2010-10-27 12:28:00,3539,37
5243,3,52,2010-10-27 08:43:00,2010-10-27 10:08:00,487,5
5244,4,38,2010-10-27 08:56:00,2010-10-27 09:16:00,114,1
5244,5,42,2010-10-27 08:57:00,2010-10-27 09:17:00,114,1
5245,6,19,2010-10-27 08:57:00,2010-10-27 16:22:00,4774,51
5246,1,19,2010-10-28 09:24:00,2010-10-28 15:44:00,4077,43
5246,2,27,2010-10-28 09:24:00,2010-10-28 15:44:00,5977,64
5246,3,58,2010-10-28 09:37:00,2010-10-28 14:52:00,1805,19
5247,4,45,2010-10-28 09:37:00,2010-10-28 14:52:00,1805,19
5247,5,49,2010-10-28 08:52:00,2010-10-28 12:57:00,1404,15
5248,6,21,2010-10-28 09:06:00,2010-10-28 12:01:00,1877,20
5249,1,21,2010-10-29 09:06:00,2010-10-29 12:01:00,1877,20
5249,2,26,2010-10-29 09:19:00,2010-10-29 11:04:00,1651,17
5249,3,57,2010-10-29 09:19:00,2010-10-29 11:04:00,601,6
5250,4,44,2010-10-29 09:33:00,2010-10-29 10:13:00,229,2
5250,5,43,2010-10-29 09:33:00,2010-10-29 12:43:00,1088,11
5251,6,16,2010-10-29 08:07:00,2010-10-29 13:42:00,3595,38
5252,1,16,2010-11-01 09:15:00,2010-11-01 16:20:00,4553,48
5252,2,26,2010-11-01 09:29:00,2010-11-01 15:24:00,5578,59
5252,3,58,2010-11-01 09:29:00,2010-11-01 13:09:00,1257,13
5253,4,44,2010-11-01 08:02:00,2010-11-01 11:42:00,1257,13
5253,5,47,2010-11-01 08:02:00,2010-11-01 11:37:00,1228,13
5254,6,12,2010-11-01 08:16:00,2010-11-01 09:36:00,857,9
5255,1,12,2010-11-02 08:16:00,2010-11-02 09:36:00,857,9
5255,2,24,2010-11-02 08:03:00,2010-11-02 08:18:00,235,2
5255,3,42,2010-11-02 08:43:00,2010-11-02 16:08:00,2543,27
5256,4,46,2010-11-02 08:43:00,2010-11-02 16:08:00,2543,27
5256,5,33,2010-11-02 08:57:00,2010-11-02 15:12:00,2143,22
5257,6,19,2010-11-02 08:57:00,2010-11-02 14:07:00,3322,35
5258,1,19,2010-11-03 09:11:00,2010-11-03 14:21:00,3322,35
5258,2,28,2010-11-03 09:11:00,2010-11-03 13:11:00,3772,40
5258,3,59,2010-11-03 09:24:00,2010-11-03 12:14:00,971,10
5259,4,46,2010-11-03 09:24:00,2010-11-03 12:14:00,971,10
5259,5,36,2010-11-03 09:38:00,2010-11-03 11:23:00,600,6
5260,6,23,2010-11-03 09:38:00,2010-11-03 11:23:00,1125,12
5261,1,23,2010-11-04 08:12:00,2010-11-04 08:47:00,375,4
5261,2,27,2010-11-04 08:12:00,2010-11-04 15:57:00,7309,78
5261,3,59,2010-11-04 08:25:00,2010-11-04 16:10:00,2659,28
5262,4,45,2010-11-04 08:39:00,2010-11-04 12:39:00,1372,14
5262,5,49,2010-11-04 08:39:00,2010-11-04 14:09:00,1887,20
5263,6,22,2010-11-04 08:53:00,2010-11-04 14:23:00,3537,37
5264,1,22,2010-11-05 08:53:00,2010-11-05 13:13:00,2787,29
5264,2,26,2010-11-05 09:06:00,2010-11-05 13:26:00,4087,43
5264,3,58,2010-11-05 09:06:00,2010-11-05 12:21:00,1115,11
5265,4,44,2010-11-05 09:38:00,2010-11-05 11:43:00,715,7
5265,5,47,2010-11-05 09:38:00,2010-11-05 11:43:00,715,7
5266,6,12,2010-11-05 08:03:00,2010-11-05 08:58:00,589,6
5267,1,12,2010-11-08 09:35:00,2010-11-08 16:55:00,4718,50
5267,2,24,2010-11-08 08:09:00,2010-11-08 14:24:00,5896,63
5267,3,58,2010-11-08 08:09:00,2010-11-08 13:14:00,1745,18
5268,4,44,2010-11-08 08:22:00,2010-11-08 12:17:00,1345,14
5268,5,43,2010-11-08 08:22:00,2010-11-08 11:12:00,973,10
5269,6,17,2010-11-08 08:36:00,2010-11-08 08:46:00,107,1
5270,1,17,2010-11-09 08:36:00,2010-11-09 16:41:00,5201,55
5270,2,28,2010-11-09 09:15:00,2010-11-09 15:35:00,5975,64
5270,3,59,2010-11-09 09:15:00,2010-11-09 13:05:00,1316,14
5271,4,46,2010-11-09 09:03:00,2010-11-09 12:53:00,1316,14
5271,5,36,2010-11-09 09:03:00,2010-11-09 11:43:00,915,9
5272,6,23,2010-11-09 09:17:00,2010-11-09 10:52:00,1018,11
5273,1,23,2010-11-10 09:17:00,2010-11-10 09:42:00,268,2
5273,2,27,2010-11-10 09:31:00,2010-11-10 09:56:00,393,4
5273,3,59,2010-11-10 09:31:00,2010-11-10 17:06:00,2604,27
5274,4,45,2010-11-10 08:04:00,2010-11-10 14:34:00,2232,23
5274,5,49,2010-11-10 08:04:00,2010-11-10 13:24:00,1832,19
5275,6,22,2010-11-10 08:18:00,2010-11-10 13:38:00,3432,36
5276,1,22,2010-11-11 08:18:00,2010-11-11 10:23:00,1340,14
5276,2,28,2010-11-11 08:32:00,2010-11-11 10:37:00,1965,21
5276,3,46,2010-11-11 08:32:00,2010-11-11 11:37:00,1059,11
5277,4,49,2010-11-11 08:45:00,2010-11-11 10:40:00,658,7
5277,5,53,2010-11-11 08:45:00,2010-11-11 10:40:00,658,7
5278,6,12,2010-11-11 08:59:00,2010-11-11 09:44:00,482,5
5279,1,12,2010-11-12 08:59:00,2010-11-12 16:59:00,5148,55
5279,2,25,2010-11-12 09:13:00,2010-11-12 17:13:00,7548,80
5279,3,57,2010-11-12 09:26:00,2010-11-12 16:16:00,2347,25
5280,4,43,2010-11-12 09:26:00,2010-11-12 16:16:00,2348,25
5280,5,53,2010-11-12 08:27:00,2010-11-12 14:07:00,1947,20
5281,6,16,2010-11-12 08:27:00,2010-11-12 13:02:00,2949,31
5282,1,16,2010-11-15 09:22:00,2010-11-15 14:17:00,3164,33
5282,2,25,2010-11-15 09:36:00,2010-11-15 14:31:00,4639,49
5282,3,43,2010-11-15 09:36:00,2010-11-15 13:21:00,1289,13
5283,4,47,2010-11-15 08:09:00,2010-11-15 10:49:00,916,9
5283,5,33,2010-11-15 08:09:00,2010-11-15 10:49:00,916,9
5284,6,12,2010-11-15 08:23:00,2010-11-15 09:53:00,965,10
5285,1,12,2010-11-16 08:23:00,2010-11-16 08:43:00,214,2
5285,2,24,2010-11-16 08:37:00,2010-11-16 08:57:00,314,3
5285,3,55,2010-11-16 09:31:00,2010-11-16 17:06:00,2607,27
5286,4,42,2010-11-16 09:31:00,2010-11-16 15:56:00,2206,23
5286,5,46,2010-11-16 08:05:00,2010-11-16 14:30:00,2206,23
5287,6,19,2010-11-16 08:05:00,2010-11-16 13:20:00,3380,36
5288,1,19,2010-11-17 08:19:00,2010-11-17 11:14:00,1877,20
5288,2,26,2010-11-17 08:32:00,2010-11-17 11:27:00,2752,29
5288,3,58,2010-11-17 08:32:00,2010-11-17 11:32:00,1031,11
5289,4,44,2010-11-17 08:46:00,2010-11-17 11:46:00,1031,11
5289,5,43,2010-11-17 08:46:00,2010-11-17 10:36:00,630,6
5290,6,17,2010-11-17 08:16:00,2010-11-17 09:01:00,482,5
5291,1,17,2010-11-18 08:16:00,2010-11-18 16:11:00,5097,54
5291,2,32,2010-11-18 09:13:00,2010-11-18 17:08:00,7472,80
5291,3,36,2010-11-18 09:13:00,2010-11-18 15:58:00,2321,24
5292,4,39,2010-11-18 09:27:00,2010-11-18 16:12:00,2321,24
5292,5,57,2010-11-18 08:01:00,2010-11-18 13:41:00,1942,20
5293,6,16,2010-11-18 08:01:00,2010-11-18 12:31:00,2892,31
5294,1,16,2010-11-19 08:14:00,2010-11-19 12:44:00,2892,31
5294,2,25,2010-11-19 08:14:00,2010-11-19 15:14:00,6599,70
5294,3,43,2010-11-19 08:28:00,2010-11-19 15:28:00,2399,25
5295,4,47,2010-11-19 08:42:00,2010-11-19 10:57:00,771,8
5295,5,33,2010-11-19 08:42:00,2010-11-19 09:47:00,371,3
5296,6,12,2010-11-19 08:55:00,2010-11-19 10:00:00,696,7
5297,1,12,2010-11-22 08:37:00,2010-11-22 10:02:00,910,9
5297,2,24,2010-11-22 08:51:00,2010-11-22 09:11:00,314,3
5297,3,55,2010-11-22 08:51:00,2010-11-22 09:11:00,114,1
5298,4,42,2010-11-22 09:05:00,2010-11-22 16:30:00,2543,27
5298,5,46,2010-11-22 09:05:00,2010-11-22 15:25:00,2172,23
5299,6,2,2010-11-22 09:19:00,2010-11-22 15:39:00,4072,43
5300,1,2,2010-11-23 09:19:00,2010-11-23 14:34:00,3375,36
5300,2,32,2010-11-23 09:32:00,2010-11-23 14:47:00,4950,53
5300,3,37,2010-11-23 08:06:00,2010-11-23 12:11:00,1400,15
5301,4,55,2010-11-23 08:06:00,2010-11-23 11:01:00,1000,10
5301,5,41,2010-11-23 09:02:00,2010-11-23 11:57:00,1000,10
5302,6,14,2010-11-23 08:33:00,2010-11-23 10:18:00,1125,12
5303,1,14,2010-11-24 08:33:00,2010-11-24 10:18:00,1125,12
5303,2,32,2010-11-24 08:47:00,2010-11-24 09:27:00,628,6
5303,3,36,2010-11-24 09:01:00,2010-11-24 16:51:00,2687,28
5304,4,54,2010-11-24 09:01:00,2010-11-24 16:51:00,2687,28
5304,5,58,2010-11-24 09:14:00,2010-11-24 12:24:00,1086,11
5305,6,17,2010-11-24 09:14:00,2010-11-24 12:24:00,2036,21
5306,1,17,2010-11-25 09:28:00,2010-11-25 15:03:00,3590,38
5306,2,26,2010-11-25 09:28:00,2010-11-25 13:53:00,4165,44
5306,3,57,2010-11-25 08:02:00,2010-11-25 12:27:00,1515,16
5307,4,44,2010-11-25 08:02:00,2010-11-25 11:17:00,1115,11
5307,5,43,2010-11-25 08:15:00,2010-11-25 11:30:00,1115,11
5308,6,16,2010-11-25 08:15:00,2010-11-25 10:25:00,1393,14
